id,bubble_id,last_synced_at,created_at,updated_at,total_amount,created_date,record_month,linked_user,modified_date,linked_invoice,created_by,all_full_on_date,achieved_tier_bonus
257,1736147545079x238065604504303900,2025-09-12T07:48:59.010Z,2025-09-12T07:48:59.010Z,2025-09-12T07:48:59.010Z,,2025-01-06T07:12:25.086Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T07:12:25.151Z,,non_authenticated_user_eternalgy_live,,
258,1736147899325x349931129463131100,2025-09-12T07:48:59.013Z,2025-09-12T07:48:59.013Z,2025-09-12T07:48:59.013Z,,2025-01-06T07:18:19.330Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T07:18:19.402Z,,non_authenticated_user_eternalgy_live,,
259,1736147899655x676478754857547900,2025-09-12T07:48:59.016Z,2025-09-12T07:48:59.016Z,2025-09-12T07:48:59.016Z,,2025-01-06T07:18:19.661Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T07:18:19.741Z,,non_authenticated_user_eternalgy_live,,
260,1736147899997x214164202554855360,2025-09-12T07:48:59.020Z,2025-09-12T07:48:59.020Z,2025-09-12T07:48:59.020Z,,2025-01-06T07:18:20.002Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T07:18:20.072Z,,non_authenticated_user_eternalgy_live,,
261,1736147900305x122092802261268850,2025-09-12T07:48:59.023Z,2025-09-12T07:48:59.023Z,2025-09-12T07:48:59.023Z,,2025-01-06T07:18:20.311Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T07:18:20.406Z,,non_authenticated_user_eternalgy_live,,
262,1736147900658x525251740651580200,2025-09-12T07:48:59.033Z,2025-09-12T07:48:59.033Z,2025-09-12T07:48:59.033Z,,2025-01-06T07:18:20.665Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T07:18:20.735Z,,non_authenticated_user_eternalgy_live,,
263,1736148166507x796898259533626000,2025-09-12T07:48:59.037Z,2025-09-12T07:48:59.037Z,2025-09-12T07:48:59.037Z,,2025-01-06T07:22:46.514Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T07:22:46.603Z,,non_authenticated_user_eternalgy_live,,
264,1736148166863x630210143497715800,2025-09-12T07:48:59.039Z,2025-09-12T07:48:59.039Z,2025-09-12T07:48:59.039Z,,2025-01-06T07:22:46.868Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T07:22:46.919Z,,non_authenticated_user_eternalgy_live,,
265,1736148167277x702650919134894800,2025-09-12T07:48:59.043Z,2025-09-12T07:48:59.043Z,2025-09-12T07:48:59.043Z,,2025-01-06T07:22:47.284Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T07:22:47.362Z,,non_authenticated_user_eternalgy_live,,
266,1736148167594x234645399115929200,2025-09-12T07:48:59.046Z,2025-09-12T07:48:59.046Z,2025-09-12T07:48:59.046Z,,2025-01-06T07:22:47.600Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T07:22:47.664Z,,non_authenticated_user_eternalgy_live,,
267,1736148167917x249594321934880640,2025-09-12T07:48:59.052Z,2025-09-12T07:48:59.052Z,2025-09-12T07:48:59.052Z,,2025-01-06T07:22:47.929Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T07:22:48.007Z,,non_authenticated_user_eternalgy_live,,
268,1736148343981x254689820896953700,2025-09-12T07:48:59.057Z,2025-09-12T07:48:59.057Z,2025-09-12T07:48:59.057Z,,2025-01-06T07:25:44.000Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T07:25:44.125Z,,non_authenticated_user_eternalgy_live,,
269,1736148344389x829171839091307000,2025-09-12T07:48:59.059Z,2025-09-12T07:48:59.059Z,2025-09-12T07:48:59.059Z,,2025-01-06T07:25:44.395Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T07:25:44.471Z,,non_authenticated_user_eternalgy_live,,
270,1736148344707x864558430857742100,2025-09-12T07:48:59.065Z,2025-09-12T07:48:59.065Z,2025-09-12T07:48:59.065Z,,2025-01-06T07:25:44.716Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T07:25:44.788Z,,non_authenticated_user_eternalgy_live,,
271,1736148767604x466354001903862500,2025-09-12T07:48:59.067Z,2025-09-12T07:48:59.067Z,2025-09-12T07:48:59.067Z,,2025-01-06T07:32:47.610Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T07:32:47.717Z,,non_authenticated_user_eternalgy_live,,
272,1736148768030x662434098914765700,2025-09-12T07:48:59.071Z,2025-09-12T07:48:59.071Z,2025-09-12T07:48:59.071Z,,2025-01-06T07:32:48.035Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T07:32:48.099Z,,non_authenticated_user_eternalgy_live,,
273,1736148768370x806961719325285000,2025-09-12T07:48:59.073Z,2025-09-12T07:48:59.073Z,2025-09-12T07:48:59.073Z,,2025-01-06T07:32:48.379Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T07:32:48.554Z,,non_authenticated_user_eternalgy_live,,
274,1736148854190x755201520975340700,2025-09-12T07:48:59.075Z,2025-09-12T07:48:59.075Z,2025-09-12T07:48:59.075Z,,2025-01-06T07:34:14.196Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T07:34:14.303Z,,non_authenticated_user_eternalgy_live,,
275,1736148854616x572729286208997000,2025-09-12T07:48:59.078Z,2025-09-12T07:48:59.078Z,2025-09-12T07:48:59.078Z,,2025-01-06T07:34:14.636Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T07:34:14.745Z,,non_authenticated_user_eternalgy_live,,
276,1736148855009x347385112660890430,2025-09-12T07:48:59.083Z,2025-09-12T07:48:59.083Z,2025-09-12T07:48:59.083Z,,2025-01-06T07:34:15.015Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T07:34:15.083Z,,non_authenticated_user_eternalgy_live,,
277,1736150457569x360600669166682560,2025-09-12T07:48:59.085Z,2025-09-12T07:48:59.085Z,2025-09-12T07:48:59.085Z,,2025-01-06T08:00:57.579Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T08:00:57.669Z,,non_authenticated_user_eternalgy_live,,
278,1736150457986x854284416488382700,2025-09-12T07:48:59.090Z,2025-09-12T07:48:59.090Z,2025-09-12T07:48:59.090Z,,2025-01-06T08:00:57.993Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T08:00:58.074Z,,non_authenticated_user_eternalgy_live,,
279,1736150458642x844221572548652500,2025-09-12T07:48:59.093Z,2025-09-12T07:48:59.093Z,2025-09-12T07:48:59.093Z,,2025-01-06T08:00:58.656Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-06T08:00:58.759Z,,non_authenticated_user_eternalgy_live,,
280,1736235747682x284412526338896130,2025-09-12T07:48:59.098Z,2025-09-12T07:48:59.098Z,2025-09-12T07:48:59.098Z,,2025-01-07T07:42:27.688Z,2024-12-01 00:00:00+00,1694840898359x952314974070402000,2025-01-07T07:42:27.767Z,,non_authenticated_user_eternalgy_live,,
281,1736235748240x423490574610300800,2025-09-12T07:48:59.102Z,2025-09-12T07:48:59.102Z,2025-09-12T07:48:59.102Z,,2025-01-07T07:42:28.245Z,2024-11-01 00:00:00+00,1694840898359x952314974070402000,2025-01-07T07:42:28.315Z,,non_authenticated_user_eternalgy_live,,
282,1736235748685x543331100024018400,2025-09-12T07:48:59.105Z,2025-09-12T07:48:59.105Z,2025-09-12T07:48:59.105Z,,2025-01-07T07:42:28.691Z,2024-10-01 00:00:00+00,1694840898359x952314974070402000,2025-01-07T07:42:28.797Z,,non_authenticated_user_eternalgy_live,,
283,1736235749101x317424533543072100,2025-09-12T07:48:59.109Z,2025-09-12T07:48:59.109Z,2025-09-12T07:48:59.109Z,,2025-01-07T07:42:29.107Z,2024-09-01 00:00:00+00,1694840898359x952314974070402000,2025-01-07T07:42:29.182Z,,non_authenticated_user_eternalgy_live,,
284,1736237728194x551832338525645800,2025-09-12T07:48:59.111Z,2025-09-12T07:48:59.111Z,2025-09-12T07:48:59.111Z,121623.9,2025-01-07T08:15:28.201Z,2024-12-01 00:00:00+00,1705565102864x194490451512955300,2025-03-17T05:24:57.552Z,"[""1733103414408x400537445308301300"", ""1733844393825x696864603322187800"", ""1734626889906x110910910508826620"", ""1735462745911x512893191627210750"", ""1735685714619x267227808194101250""]",non_authenticated_user_eternalgy_live,2025-03-13T16:00:00.000Z,
285,1736237728672x250747402267325950,2025-09-12T07:48:59.116Z,2025-09-12T07:48:59.116Z,2025-09-12T07:48:59.116Z,170534.8,2025-01-07T08:15:28.679Z,2024-11-01 00:00:00+00,1705565102864x194490451512955300,2025-01-07T08:15:28.759Z,"[""1730386821837x795839276602884100"", ""1731001250488x321038893275152400"", ""1731002528889x307214743473225700"", ""1731512951820x342444730783367200"", ""1731945159871x492287727118581800""]",non_authenticated_user_eternalgy_live,,
286,1736237729118x774289202013725600,2025-09-12T07:48:59.119Z,2025-09-12T07:48:59.119Z,2025-09-12T07:48:59.119Z,357725.4,2025-01-07T08:15:29.124Z,2024-10-01 00:00:00+00,1705565102864x194490451512955300,2025-01-07T08:15:29.263Z,"[""1729080205052x962947917846937600"", ""1729096287790x614348491818532900"", ""1729097106108x392083541736554500"", ""1729097324694x804089577304490000"", ""1729147512054x766337192601583600"", ""1729183500633x188490959612805100"", ""1729302492102x210941122961735680"", ""1729429709637x708576831598231600"", ""1729432623668x361069081538854900"", ""1729433754317x167680616061206530"", ""1729434588936x799140180823900200"", ""1729614625987x207770204476801020"", ""1730196282819x690079219632308200""]",non_authenticated_user_eternalgy_live,,1
287,1736237730010x120630051853564350,2025-09-12T07:48:59.122Z,2025-09-12T07:48:59.122Z,2025-09-12T07:48:59.122Z,151203.18,2025-01-07T08:15:30.016Z,2024-09-01 00:00:00+00,1705565102864x194490451512955300,2025-01-20T02:07:24.466Z,"[""1725465689011x157595233787314180"", ""1725787561986x721915897427001300"", ""1725862629593x373061491382812700"", ""1726061813527x551689837579337700"", ""1726834807650x973688860551413800""]",non_authenticated_user_eternalgy_live,2025-01-16T16:00:00.000Z,
288,1736237730474x263729748398144900,2025-09-12T07:48:59.126Z,2025-09-12T07:48:59.126Z,2025-09-12T07:48:59.126Z,59450,2025-01-07T08:15:30.478Z,2024-08-01 00:00:00+00,1705565102864x194490451512955300,2025-01-07T08:15:30.706Z,"[""1724123622318x702736661386625000"", ""1724944188239x887462091090821100""]",non_authenticated_user_eternalgy_live,2024-10-04T06:53:26.696Z,
289,1736237730911x120337134686870910,2025-09-12T07:48:59.131Z,2025-09-12T07:48:59.131Z,2025-09-12T07:48:59.131Z,23500,2025-01-07T08:15:30.919Z,2024-07-01 00:00:00+00,1705565102864x194490451512955300,2025-01-07T08:15:31.133Z,"[""1719850585090x304837587046236160""]",non_authenticated_user_eternalgy_live,2024-07-25T08:04:23.613Z,
290,1736237731338x575187675790524350,2025-09-12T07:48:59.138Z,2025-09-12T07:48:59.138Z,2025-09-12T07:48:59.138Z,,2025-01-07T08:15:31.374Z,2024-06-01 00:00:00+00,1705565102864x194490451512955300,2025-01-07T08:15:31.515Z,,non_authenticated_user_eternalgy_live,,
291,1736237731799x315151973918989900,2025-09-12T07:48:59.143Z,2025-09-12T07:48:59.143Z,2025-09-12T07:48:59.143Z,,2025-01-07T08:15:31.805Z,2024-05-01 00:00:00+00,1705565102864x194490451512955300,2025-01-07T08:15:31.880Z,,non_authenticated_user_eternalgy_live,,
292,1736237732157x272152971336952160,2025-09-12T07:48:59.149Z,2025-09-12T07:48:59.149Z,2025-09-12T07:48:59.149Z,,2025-01-07T08:15:32.165Z,2024-04-01 00:00:00+00,1705565102864x194490451512955300,2025-01-07T08:15:32.242Z,,non_authenticated_user_eternalgy_live,,
293,1736237732518x688108560062133100,2025-09-12T07:48:59.154Z,2025-09-12T07:48:59.154Z,2025-09-12T07:48:59.154Z,,2025-01-07T08:15:32.525Z,2024-03-01 00:00:00+00,1705565102864x194490451512955300,2025-01-07T08:15:32.596Z,,non_authenticated_user_eternalgy_live,,
294,1736237732869x551151015547317200,2025-09-12T07:48:59.157Z,2025-09-12T07:48:59.157Z,2025-09-12T07:48:59.157Z,,2025-01-07T08:15:32.879Z,2024-02-01 00:00:00+00,1705565102864x194490451512955300,2025-01-07T08:15:32.953Z,,non_authenticated_user_eternalgy_live,,
295,1736237733248x310320673551693440,2025-09-12T07:48:59.159Z,2025-09-12T07:48:59.159Z,2025-09-12T07:48:59.159Z,34812,2025-01-07T08:15:33.253Z,2024-01-01 00:00:00+00,1705565102864x194490451512955300,2025-01-07T08:15:33.479Z,"[""1709051209414x731827837623074800""]",non_authenticated_user_eternalgy_live,2024-04-02T16:00:00.000Z,
296,1736237772861x195524158649950530,2025-09-12T07:48:59.168Z,2025-09-12T07:48:59.168Z,2025-09-12T07:48:59.168Z,95633.60000000001,2025-01-07T08:16:12.867Z,2024-12-01 00:00:00+00,1710834447135x558250882552679740,2025-02-25T03:08:36.868Z,"[""1720842224279x977537703036846000"", ""1733033929943x486249334514647040"", ""1733564962942x278160344679448580"", ""1734040050681x834513941400911900""]",non_authenticated_user_eternalgy_live,,
297,1736237773315x994485979776568400,2025-09-12T07:48:59.172Z,2025-09-12T07:48:59.172Z,2025-09-12T07:48:59.172Z,87750,2025-01-07T08:16:13.322Z,2024-11-01 00:00:00+00,1710834447135x558250882552679740,2025-04-06T23:39:13.914Z,"[""1728805843806x953077495462887400"", ""1729862141785x401334740682014700"", ""1729862711851x110574232272896000""]",non_authenticated_user_eternalgy_live,,
298,1736237774068x299673177910132740,2025-09-12T07:48:59.176Z,2025-09-12T07:48:59.176Z,2025-09-12T07:48:59.176Z,250838,2025-01-07T08:16:14.092Z,2024-10-01 00:00:00+00,1710834447135x558250882552679740,2025-03-13T04:12:28.447Z,"[""1724488308999x148443127654907900"", ""1728981931008x993190172044296200"", ""1729090213955x660929793402339300"", ""1729389905384x900504692552368100"", ""1729399730979x745668435914260500"", ""1729425172841x345290122572857340"", ""1729812726292x527578999911874560"", ""1730079941551x954192830526652400""]",non_authenticated_user_eternalgy_live,,1
299,1736237775743x670714351404903700,2025-09-12T07:48:59.180Z,2025-09-12T07:48:59.180Z,2025-09-12T07:48:59.180Z,100709.38,2025-01-07T08:16:15.757Z,2024-09-01 00:00:00+00,1710834447135x558250882552679740,2025-01-07T08:16:15.832Z,"[""1725798317677x155093680963715070"", ""1725801555472x937655051204952000""]",non_authenticated_user_eternalgy_live,,
300,1736237776206x631738379866084100,2025-09-12T07:48:59.183Z,2025-09-12T07:48:59.183Z,2025-09-12T07:48:59.183Z,238420,2025-01-07T08:16:16.213Z,2024-08-01 00:00:00+00,1710834447135x558250882552679740,2025-01-07T08:16:16.364Z,"[""1722262638283x898699879992787000"", ""1723537804396x378335453408395260"", ""1724336225531x692455171834511400"", ""1724337311190x466787493620744200"", ""1724718231214x150592551884685300"", ""1724733784684x744012008205582300"", ""1724739968640x286814149942444030"", ""1725033034249x719436853309341700""]",non_authenticated_user_eternalgy_live,,1
327,1736327468082x451210291576212400,2025-09-12T07:48:59.620Z,2025-09-12T07:48:59.620Z,2025-09-12T07:48:59.620Z,47200,2025-01-08T09:11:08.089Z,2024-05-01 00:00:00+00,1695894230041x154962290574647280,2025-01-08T09:11:08.318Z,"[""1712291384537x730077000358428700""]",non_authenticated_user_eternalgy_live,2024-07-22T03:52:19.490Z,
301,1736237776855x442463834053411100,2025-09-12T07:48:59.450Z,2025-09-12T07:48:59.450Z,2025-09-12T07:48:59.450Z,83097.38,2025-01-07T08:16:16.866Z,2024-07-01 00:00:00+00,1710834447135x558250882552679740,2025-01-07T08:16:16.978Z,"[""1717123829272x676993683800195100"", ""1720842224279x977537703036846000""]",non_authenticated_user_eternalgy_live,,
302,1736237777312x772033292002230400,2025-09-12T07:48:59.458Z,2025-09-12T07:48:59.458Z,2025-09-12T07:48:59.458Z,148682,2025-01-07T08:16:17.331Z,2024-06-01 00:00:00+00,1710834447135x558250882552679740,2025-01-07T08:16:17.424Z,"[""1718453144298x287062203911634940"", ""1719305259076x174387021592133630"", ""1719306548146x369731249291919360"", ""1719830927936x871041858025291800""]",non_authenticated_user_eternalgy_live,,
303,1736237777840x951166802193589200,2025-09-12T07:48:59.465Z,2025-09-12T07:48:59.465Z,2025-09-12T07:48:59.465Z,86145.39999999999,2025-01-07T08:16:17.846Z,2024-05-01 00:00:00+00,1710834447135x558250882552679740,2025-01-07T08:16:18.089Z,"[""1713405271855x235815794853806080"", ""1715494999008x258772304908255230""]",non_authenticated_user_eternalgy_live,2024-07-04T23:20:27.199Z,
304,1736237778352x114621235400510500,2025-09-12T07:48:59.469Z,2025-09-12T07:48:59.469Z,2025-09-12T07:48:59.469Z,93330,2025-01-07T08:16:18.357Z,2024-04-01 00:00:00+00,1710834447135x558250882552679740,2025-01-07T08:16:18.665Z,"[""1711965282845x364049792445710340"", ""1712028845918x946342779651358700"", ""1713869228330x998740217199329300""]",non_authenticated_user_eternalgy_live,2024-07-09T04:48:56.157Z,
305,1736237778944x825327506258655400,2025-09-12T07:48:59.477Z,2025-09-12T07:48:59.477Z,2025-09-12T07:48:59.477Z,,2025-01-07T08:16:18.956Z,2024-03-01 00:00:00+00,1710834447135x558250882552679740,2025-01-07T08:16:19.026Z,,non_authenticated_user_eternalgy_live,,
306,1736237779295x305079751904657300,2025-09-12T07:48:59.482Z,2025-09-12T07:48:59.482Z,2025-09-12T07:48:59.482Z,,2025-01-07T08:16:19.301Z,2024-02-01 00:00:00+00,1710834447135x558250882552679740,2025-01-07T08:16:19.381Z,,non_authenticated_user_eternalgy_live,,
307,1736237779741x793100274118058600,2025-09-12T07:48:59.486Z,2025-09-12T07:48:59.486Z,2025-09-12T07:48:59.486Z,,2025-01-07T08:16:19.745Z,2024-01-01 00:00:00+00,1710834447135x558250882552679740,2025-01-07T08:16:19.835Z,,non_authenticated_user_eternalgy_live,,
308,1736238938361x851402107053059100,2025-09-12T07:48:59.496Z,2025-09-12T07:48:59.496Z,2025-09-12T07:48:59.496Z,151780,2025-01-07T08:35:38.368Z,2024-12-01 00:00:00+00,1695099960487x712701335658012500,2025-01-07T08:35:38.473Z,"[""1733224702176x738155575022452700"", ""1734332243988x795364975234777100"", ""1734669887643x326368664922882050"", ""1734736862068x760780114970542100"", ""1734847569331x854626036476543000"", ""1735005842083x755401237788098600""]",non_authenticated_user_eternalgy_live,,
309,1736238938993x609798208634764000,2025-09-12T07:48:59.502Z,2025-09-12T07:48:59.502Z,2025-09-12T07:48:59.502Z,52110,2025-01-07T08:35:38.998Z,2024-11-01 00:00:00+00,1695099960487x712701335658012500,2025-01-07T08:35:39.284Z,"[""1729995733346x280229825580892160"", ""1731385631006x237776182761750530"", ""1732754925758x863038851965255700""]",non_authenticated_user_eternalgy_live,2024-12-10T16:00:00.000Z,
310,1736238939549x424930298386338560,2025-09-12T07:48:59.505Z,2025-09-12T07:48:59.505Z,2025-09-12T07:48:59.505Z,37320,2025-01-07T08:35:39.554Z,2024-10-01 00:00:00+00,1695099960487x712701335658012500,2025-01-07T08:35:39.820Z,"[""1726711215137x235479238915391500""]",non_authenticated_user_eternalgy_live,2024-12-28T16:00:00.000Z,
311,1736238940075x167455001780122620,2025-09-12T07:48:59.512Z,2025-09-12T07:48:59.512Z,2025-09-12T07:48:59.512Z,,2025-01-07T08:35:40.087Z,2024-09-01 00:00:00+00,1695099960487x712701335658012500,2025-01-07T08:35:40.235Z,,non_authenticated_user_eternalgy_live,,
312,1736238940626x153488014776066660,2025-09-12T07:48:59.518Z,2025-09-12T07:48:59.518Z,2025-09-12T07:48:59.518Z,169353.06,2025-01-07T08:35:40.637Z,2024-08-01 00:00:00+00,1695099960487x712701335658012500,2025-03-05T01:53:13.843Z,"[""1722432819454x510174892240928800"", ""1722905722990x434850427063500800"", ""1723161195933x862414503470170100"", ""1723773168632x322814853848236000""]",non_authenticated_user_eternalgy_live,2025-02-19T16:00:00.000Z,
313,1736238941184x995062335284390100,2025-09-12T07:48:59.527Z,2025-09-12T07:48:59.527Z,2025-09-12T07:48:59.527Z,,2025-01-07T08:35:41.192Z,2024-07-01 00:00:00+00,1695099960487x712701335658012500,2025-01-07T08:35:41.284Z,,non_authenticated_user_eternalgy_live,,
314,1736238941595x930293649175929500,2025-09-12T07:48:59.541Z,2025-09-12T07:48:59.541Z,2025-09-12T07:48:59.541Z,54245,2025-01-07T08:35:41.601Z,2024-06-01 00:00:00+00,1695099960487x712701335658012500,2025-04-18T12:01:48.848Z,"[""1713590999267x919189415133184000"", ""1715907831678x645859218942591000""]",non_authenticated_user_eternalgy_live,2025-04-17T16:00:00.000Z,
315,1736238942149x224652886706982370,2025-09-12T07:48:59.550Z,2025-09-12T07:48:59.550Z,2025-09-12T07:48:59.550Z,,2025-01-07T08:35:42.156Z,2024-05-01 00:00:00+00,1695099960487x712701335658012500,2025-01-07T08:35:42.278Z,,non_authenticated_user_eternalgy_live,,
316,1736238943102x686354091308107600,2025-09-12T07:48:59.555Z,2025-09-12T07:48:59.555Z,2025-09-12T07:48:59.555Z,49309.5,2025-01-07T08:35:43.124Z,2024-04-01 00:00:00+00,1695099960487x712701335658012500,2025-01-07T08:35:44.104Z,"[""1711409237710x273209993125953540"", ""1713330181555x118290565594611710""]",non_authenticated_user_eternalgy_live,2024-07-09T09:34:43.313Z,
317,1736238944701x483318502728853570,2025-09-12T07:48:59.560Z,2025-09-12T07:48:59.560Z,2025-09-12T07:48:59.560Z,4480,2025-01-07T08:35:44.708Z,2024-03-01 00:00:00+00,1695099960487x712701335658012500,2025-01-07T08:35:44.928Z,"[""1710755765523x437506220023611400""]",non_authenticated_user_eternalgy_live,2024-03-19T16:00:00.000Z,
318,1736238945212x159029953313332350,2025-09-12T07:48:59.567Z,2025-09-12T07:48:59.567Z,2025-09-12T07:48:59.567Z,49470,2025-01-07T08:35:45.221Z,2024-02-01 00:00:00+00,1695099960487x712701335658012500,2025-01-07T08:35:45.493Z,"[""1708562030126x966996074806116400"", ""1708598318266x283986584877662200"", ""1709202396986x303064722079744000""]",non_authenticated_user_eternalgy_live,2024-08-10T11:04:19.742Z,
